customer_id,tenure_months,contract_type,monthly_charges,total_charges,internet_service,online_security,tech_support,streaming_tv,payment_method,paperless_billing,senior_citizen,partner,dependents,phone_service,multiple_lines,support_calls_3mo,avg_data_gb_3mo,late_payments_6mo,plan_changes_6mo,churned
CUST54102,46,One year,78.93,3119.01,Fiber optic,Yes,No,No,Electronic check,No,0,No,No,Yes,No,1,24.17,0,0,0
CUST54103,5,Month-to-month,52.37,219.99,Fiber optic,Yes,No,No,Mailed check,Yes,0,No,Yes,Yes,Yes,1,22.75,2,0,1
CUST54104,41,Two year,76.14,2933.62,Fiber optic,No,No,No,Electronic check,No,0,No,No,Yes,Yes,1,25.98,0,0,0
CUST54105,48,Month-to-month,76.1,2933.43,DSL,No,No,Yes,Bank transfer (automatic),Yes,1,Yes,Yes,Yes,No,0,22.43,0,0,0
CUST54106,41,One year,110.77,3457.91,Fiber optic,No,Yes,Yes,Electronic check,No,0,No,No,Yes,Yes,3,51.27,1,0,0
CUST54107,70,One year,84.31,5746.14,Fiber optic,No,No,No,Mailed check,Yes,0,No,No,Yes,Yes,2,34.96,0,0,0
CUST54108,34,Two year,63.1,1960.15,DSL,No,No,No,Bank transfer (automatic),Yes,0,No,No,Yes,No,1,25.44,0,1,0
CUST54109,32,Month-to-month,77.21,2654.15,DSL,No,Yes,No,Credit card (automatic),Yes,0,Yes,No,Yes,No,2,34.14,0,0,1
CUST54110,15,Month-to-month,25.56,288.33,DSL,No,Yes,Yes,Bank transfer (automatic),Yes,0,No,Yes,Yes,Yes,1,5.28,0,1,1
CUST54111,28,Two year,59.84,1735.65,Fiber optic,No,No,No,Credit card (automatic),Yes,1,No,No,Yes,No,2,18.04,1,0,0
CUST54112,38,One year,20.46,805.32,DSL,No,Yes,No,Bank transfer (automatic),Yes,0,No,No,Yes,No,2,18.39,1,0,0
CUST54113,27,Month-to-month,120.0,3513.47,DSL,No,Yes,Yes,Mailed check,No,0,No,No,Yes,No,5,48.44,0,0,0
CUST54114,6,One year,67.22,433.82,Fiber optic,Yes,Yes,No,Electronic check,Yes,1,Yes,Yes,Yes,No,0,53.21,0,0,1
CUST54115,55,Month-to-month,104.11,6520.47,Fiber optic,Yes,No,No,Electronic check,No,0,No,Yes,Yes,Yes,1,16.35,1,0,0
CUST54116,20,One year,41.33,662.4,DSL,No,No,Yes,Electronic check,Yes,0,Yes,Yes,Yes,No,0,50.27,1,0,0
CUST54117,49,Two year,55.14,2389.93,DSL,No,No,No,Electronic check,No,0,Yes,No,Yes,Yes,2,32.39,0,1,0
CUST54118,71,Month-to-month,68.38,5497.11,DSL,Yes,No,No,Mailed check,No,0,Yes,Yes,Yes,No,2,24.18,0,0,0
CUST54119,32,Month-to-month,101.24,3505.86,Fiber optic,Yes,No,No,Bank transfer (automatic),No,0,No,Yes,Yes,No,4,18.86,1,1,0
CUST54120,3,Two year,56.3,181.44,No internet service,Yes,Yes,Yes,Bank transfer (automatic),Yes,1,No,No,Yes,No,0,0.0,0,0,0
CUST54121,43,One year,63.19,2656.51,Fiber optic,No,No,No,Electronic check,No,1,No,Yes,Yes,No,0,25.38,0,0,0
CUST54122,4,Two year,32.27,145.88,Fiber optic,No,No,Yes,Bank transfer (automatic),No,1,No,No,Yes,No,1,2.99,1,0,0
CUST54123,44,Month-to-month,120.0,4874.82,DSL,No,No,Yes,Electronic check,No,0,No,No,Yes,No,1,24.22,1,0,1
CUST54124,71,Two year,47.96,3022.69,No internet service,No,No,No,Bank transfer (automatic),Yes,0,No,No,No,No phone service,3,0.0,0,0,0
CUST54125,22,Month-to-month,66.82,1683.11,DSL,Yes,No,No,Bank transfer (automatic),No,1,No,No,No,No phone service,1,5.47,0,0,1
CUST54126,25,Month-to-month,62.64,1388.85,DSL,Yes,No,No,Electronic check,No,0,Yes,No,Yes,No,1,19.57,0,1,1
CUST54127,1,Month-to-month,106.26,118.12,DSL,No,No,No,Electronic check,No,0,Yes,No,Yes,No phone service,1,20.44,0,0,1
CUST54128,19,One year,48.79,837.9,DSL,No,No,Yes,Credit card (automatic),Yes,0,No,Yes,Yes,No phone service,1,3.91,0,0,1
CUST54129,1,Two year,66.69,69.41,Fiber optic,No,No,Yes,Bank transfer (automatic),Yes,1,No,No,Yes,No,0,49.76,0,0,1
CUST54130,39,One year,67.96,2502.57,DSL,Yes,Yes,No,Bank transfer (automatic),No,1,No,No,Yes,No,2,28.29,0,0,0
CUST54131,33,One year,90.19,2938.28,DSL,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,Yes,1,0.0,1,0,0
CUST54132,45,Month-to-month,75.09,3754.51,DSL,No,Yes,Yes,Electronic check,No,0,No,No,No,No phone service,0,39.23,1,0,0
CUST54133,50,Month-to-month,72.52,3766.7,No internet service,No,Yes,No,Mailed check,Yes,0,No,No,No,No phone service,1,0.0,0,0,0
CUST54134,3,Month-to-month,86.88,278.96,Fiber optic,No,No,No,Credit card (automatic),No,0,Yes,Yes,Yes,No,1,4.05,0,0,1
CUST54135,67,Month-to-month,61.1,3810.9,No internet service,No,No,No,Electronic check,Yes,0,No,No,Yes,No,0,0.0,0,0,0
CUST54136,20,Month-to-month,120.0,1897.23,Fiber optic,No,No,Yes,Electronic check,Yes,0,No,No,No,No phone service,1,59.37,0,2,1
CUST54137,61,Two year,41.6,2838.04,No internet service,No,No,Yes,Credit card (automatic),No,0,Yes,No,Yes,No,0,0.0,2,0,0
CUST54138,68,One year,86.25,6691.44,Fiber optic,No,No,No,Mailed check,Yes,0,No,Yes,Yes,No,0,16.85,0,0,0
CUST54139,25,One year,51.09,1103.83,DSL,No,No,No,Electronic check,Yes,1,Yes,No,Yes,No,0,40.54,0,0,0
CUST54140,57,Month-to-month,88.62,5553.49,DSL,No,No,No,Bank transfer (automatic),No,0,No,Yes,Yes,No,0,13.87,1,0,1
CUST54141,39,One year,62.22,2362.17,DSL,No,No,No,Mailed check,Yes,0,No,Yes,Yes,No,0,55.72,0,0,0
CUST54142,46,Month-to-month,94.88,3901.86,Fiber optic,No,Yes,No,Credit card (automatic),Yes,0,Yes,Yes,Yes,No,0,26.48,0,0,0
CUST54143,33,Month-to-month,77.44,1942.94,DSL,No,No,No,Electronic check,Yes,0,Yes,Yes,Yes,No,0,40.02,1,1,1
CUST54144,7,Month-to-month,51.22,383.7,DSL,No,No,Yes,Credit card (automatic),Yes,0,Yes,No,No,No phone service,0,0.0,0,0,0
CUST54145,15,Month-to-month,88.1,1511.04,Fiber optic,No,Yes,Yes,Electronic check,No,0,Yes,No,Yes,No,0,28.54,1,1,1
CUST54146,16,Month-to-month,35.46,472.7,DSL,Yes,No,Yes,Credit card (automatic),No,0,No,No,Yes,No,0,8.25,0,0,0
CUST54147,15,One year,68.34,771.68,DSL,No,Yes,No,Credit card (automatic),No,1,No,No,Yes,No,2,22.57,1,0,0
CUST54148,50,Month-to-month,64.3,2831.22,DSL,No,No,Yes,Credit card (automatic),No,0,No,No,Yes,No,1,31.77,0,0,0
CUST54149,61,Month-to-month,84.5,5747.71,Fiber optic,No,No,Yes,Credit card (automatic),No,0,No,No,No,No phone service,1,19.83,2,0,1
CUST54150,7,Month-to-month,76.04,583.89,DSL,Yes,No,No,Bank transfer (automatic),Yes,1,Yes,No,Yes,No,2,19.33,1,1,1
CUST54151,9,One year,66.68,555.39,DSL,Yes,No,No,Electronic check,No,0,Yes,Yes,Yes,Yes,1,53.12,0,0,0
CUST54152,29,Month-to-month,24.59,767.89,DSL,No,No,No,Electronic check,No,0,No,Yes,No,No phone service,6,0.0,0,1,1
CUST54153,6,Month-to-month,81.15,422.21,Fiber optic,No,Yes,No,Mailed check,No,0,Yes,No,Yes,No,1,41.68,1,0,1
CUST54154,68,One year,69.21,4612.2,DSL,No,No,Yes,Mailed check,No,0,Yes,No,No,No phone service,1,23.84,0,1,0
CUST54155,20,Month-to-month,110.11,2243.31,DSL,Yes,No,No,Electronic check,No,0,No,Yes,Yes,No,0,15.93,0,1,1
CUST54156,55,Two year,116.42,5090.63,No internet service,Yes,Yes,No,Bank transfer (automatic),Yes,0,No,No,Yes,No,2,0.0,0,1,0
CUST54157,36,Month-to-month,120.0,3509.38,Fiber optic,Yes,Yes,No,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,1,32.58,0,0,0
CUST54158,28,Month-to-month,59.39,1302.57,DSL,Yes,No,No,Credit card (automatic),Yes,0,Yes,Yes,Yes,No,2,37.01,1,0,1
CUST54159,4,Month-to-month,87.7,402.82,DSL,No,Yes,No,Mailed check,No,0,No,No,Yes,No,1,16.74,0,1,1
CUST54160,33,One year,88.43,2642.46,DSL,No,No,No,Credit card (automatic),No,0,No,No,Yes,No,0,32.79,1,0,0
CUST54161,25,Month-to-month,104.62,2292.32,Fiber optic,No,Yes,No,Bank transfer (automatic),Yes,0,No,No,Yes,Yes,0,0.0,0,0,0
CUST54162,16,Two year,63.26,898.98,DSL,No,No,No,Credit card (automatic),Yes,0,No,Yes,Yes,Yes,2,45.3,0,0,1
CUST54163,60,Month-to-month,78.71,5370.81,No internet service,Yes,No,No,Bank transfer (automatic),Yes,0,No,No,Yes,Yes,2,0.0,0,0,1
CUST54164,2,One year,87.36,132.81,Fiber optic,No,No,No,Electronic check,Yes,0,No,No,Yes,No,0,1.77,1,1,1
CUST54165,27,Month-to-month,77.45,2344.29,Fiber optic,No,No,No,Electronic check,Yes,0,No,Yes,Yes,No,0,48.1,0,0,0
CUST54166,3,Month-to-month,82.95,243.77,DSL,No,No,No,Credit card (automatic),No,1,No,Yes,Yes,No,1,34.4,0,1,0
CUST54167,43,Month-to-month,64.02,2657.33,Fiber optic,No,No,No,Bank transfer (automatic),Yes,0,No,No,Yes,No,2,31.69,0,0,0
CUST54168,42,One year,120.0,4477.98,Fiber optic,No,No,Yes,Credit card (automatic),No,0,Yes,No,Yes,No phone service,2,12.74,0,0,1
CUST54169,70,Month-to-month,83.75,4464.4,Fiber optic,Yes,No,Yes,Credit card (automatic),No,0,No,No,Yes,No,4,6.54,0,1,0
CUST54170,8,Two year,78.33,682.32,DSL,Yes,No,No,Bank transfer (automatic),No,0,No,No,Yes,No,0,13.39,0,0,0
CUST54171,51,One year,85.49,4188.2,Fiber optic,No,No,No,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,1,78.46,0,0,0
CUST54172,59,Two year,83.32,3696.89,Fiber optic,No,No,Yes,Credit card (automatic),Yes,0,Yes,Yes,Yes,Yes,1,21.08,0,0,0
CUST54173,49,Month-to-month,88.08,4451.59,No internet service,No,No,No,Credit card (automatic),Yes,0,Yes,No,Yes,No,2,0.0,0,0,1
CUST54174,69,One year,105.41,6686.32,Fiber optic,Yes,Yes,Yes,Mailed check,Yes,0,No,No,No,No phone service,3,41.53,0,0,0
CUST54175,70,One year,83.02,5274.95,Fiber optic,No,No,No,Electronic check,Yes,0,No,No,Yes,No phone service,1,59.99,1,0,0
CUST54176,6,One year,84.78,394.0,DSL,No,No,Yes,Electronic check,Yes,0,No,No,No,No phone service,1,36.74,0,0,0
CUST54177,7,Two year,91.49,652.63,Fiber optic,Yes,Yes,No,Mailed check,No,0,Yes,No,Yes,No,1,5.7,0,0,1
CUST54178,14,One year,34.74,490.78,No internet service,No,Yes,No,Credit card (automatic),Yes,1,No,No,Yes,No,1,0.0,0,0,0
CUST54179,68,Two year,81.78,6325.39,Fiber optic,No,No,No,Credit card (automatic),No,0,Yes,No,Yes,Yes,1,14.22,1,0,0
CUST54180,15,One year,62.37,742.09,DSL,No,No,Yes,Mailed check,Yes,1,No,Yes,Yes,No,1,35.89,1,0,0
CUST54181,11,Month-to-month,92.74,1150.88,DSL,Yes,No,No,Electronic check,Yes,0,No,No,Yes,No,1,42.46,0,1,1
CUST54182,38,One year,96.65,3457.11,Fiber optic,Yes,No,No,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,No,2,42.65,0,1,1
CUST54183,3,Month-to-month,96.04,222.27,Fiber optic,No,No,Yes,Credit card (automatic),Yes,0,Yes,No,Yes,No,1,43.28,2,0,1
CUST54184,53,Two year,75.91,4233.36,DSL,No,No,Yes,Bank transfer (automatic),Yes,1,No,No,Yes,No,1,67.8,0,0,0
CUST54185,34,Two year,70.9,2206.4,DSL,No,No,No,Electronic check,No,0,No,No,Yes,No,1,46.31,0,1,0
CUST54186,72,Month-to-month,62.9,3559.62,No internet service,Yes,No,Yes,Mailed check,Yes,0,No,No,Yes,No,0,0.0,0,0,0
CUST54187,64,Month-to-month,120.0,6148.98,Fiber optic,No,No,Yes,Bank transfer (automatic),Yes,0,No,No,Yes,No,0,15.95,0,1,0
CUST54188,37,Month-to-month,92.67,3892.78,DSL,No,Yes,No,Bank transfer (automatic),Yes,1,Yes,No,Yes,No,2,59.2,2,2,0
CUST54189,23,Month-to-month,120.0,2792.15,DSL,Yes,Yes,No,Credit card (automatic),Yes,0,Yes,Yes,Yes,No,1,20.24,0,1,0
CUST54190,3,Month-to-month,75.87,257.46,DSL,Yes,No,No,Credit card (automatic),No,0,Yes,No,Yes,No phone service,0,32.78,0,1,1
CUST54191,7,One year,55.26,410.23,DSL,Yes,No,No,Electronic check,No,0,No,Yes,Yes,No,1,18.1,0,1,0
CUST54192,6,One year,35.59,213.63,Fiber optic,Yes,No,No,Electronic check,No,0,Yes,No,Yes,No,1,4.48,0,0,1
CUST54193,2,Two year,120.0,191.4,Fiber optic,No,Yes,Yes,Mailed check,No,0,Yes,No,Yes,No,1,33.99,0,0,1
CUST54194,36,Month-to-month,105.88,3545.19,Fiber optic,No,No,Yes,Electronic check,Yes,0,No,No,Yes,No,4,49.65,1,0,1
CUST54195,29,Month-to-month,111.64,2739.84,Fiber optic,No,Yes,Yes,Mailed check,Yes,0,Yes,No,No,No phone service,0,24.31,0,0,1
CUST54196,9,Month-to-month,118.13,865.35,DSL,No,No,No,Electronic check,No,0,No,No,Yes,No,1,0.0,0,0,1
CUST54197,71,Two year,71.75,4827.21,DSL,No,No,No,Electronic check,No,0,Yes,No,Yes,No,1,24.91,0,0,0
CUST54198,67,Month-to-month,65.03,3813.91,DSL,Yes,No,No,Credit card (automatic),No,0,Yes,Yes,Yes,No,0,23.65,1,0,1
CUST54199,49,Month-to-month,100.56,5574.45,DSL,Yes,No,No,Electronic check,No,0,No,No,Yes,No,2,27.85,1,0,1
CUST54200,65,Month-to-month,89.62,4436.66,Fiber optic,Yes,No,Yes,Credit card (automatic),No,1,No,No,Yes,Yes,1,17.85,1,0,1
CUST54201,37,Two year,28.64,806.9,DSL,No,No,No,Electronic check,No,0,Yes,No,Yes,Yes,2,0.07,0,0,0
CUST54202,30,Month-to-month,120.0,3598.82,Fiber optic,No,Yes,Yes,Electronic check,No,0,Yes,Yes,No,No phone service,0,13.6,0,0,1
CUST54203,15,One year,44.54,525.91,DSL,No,Yes,Yes,Electronic check,No,1,Yes,No,Yes,No,1,10.71,0,0,0
CUST54204,47,One year,52.42,2393.65,DSL,No,No,Yes,Electronic check,Yes,0,No,No,Yes,Yes,2,42.44,0,0,0
CUST54205,69,One year,85.81,6372.43,DSL,Yes,Yes,Yes,Mailed check,Yes,1,Yes,No,Yes,No,2,28.6,1,0,0
CUST54206,69,Month-to-month,50.4,2782.8,Fiber optic,No,Yes,Yes,Credit card (automatic),Yes,1,No,No,Yes,No,0,41.43,1,0,0
CUST54207,4,Month-to-month,96.69,300.96,Fiber optic,No,Yes,No,Credit card (automatic),Yes,1,No,No,Yes,Yes,5,21.83,0,1,1
CUST54208,1,Month-to-month,100.16,113.25,Fiber optic,No,Yes,No,Electronic check,Yes,0,No,No,Yes,Yes,1,17.85,0,1,1
CUST54209,3,Month-to-month,104.13,341.75,DSL,No,No,No,Electronic check,No,0,Yes,No,Yes,No,2,21.48,0,0,1
CUST54210,12,One year,95.91,976.76,Fiber optic,Yes,No,Yes,Electronic check,Yes,1,Yes,No,Yes,No,0,13.37,2,0,1
CUST54211,22,Month-to-month,110.6,2294.42,Fiber optic,No,No,No,Bank transfer (automatic),Yes,1,No,No,Yes,No,1,38.37,0,1,1
CUST54212,40,Month-to-month,100.37,3259.27,DSL,No,No,No,Electronic check,Yes,0,Yes,No,Yes,No,1,0.0,1,1,1
CUST54213,33,Month-to-month,112.89,4043.31,DSL,No,Yes,No,Electronic check,Yes,1,No,Yes,No,No phone service,0,22.49,0,0,1
CUST54214,50,One year,58.47,2417.38,DSL,Yes,No,No,Credit card (automatic),No,0,No,Yes,Yes,Yes,4,21.1,0,1,0
CUST54215,65,Month-to-month,58.72,4129.72,DSL,Yes,No,No,Credit card (automatic),Yes,0,Yes,No,Yes,No,1,22.99,0,0,0
CUST54216,5,One year,61.87,262.69,Fiber optic,No,No,No,Bank transfer (automatic),Yes,0,No,No,Yes,No,4,35.5,1,0,0
CUST54217,52,Month-to-month,94.33,3894.8,DSL,No,No,No,Electronic check,Yes,0,Yes,Yes,No,No phone service,0,0.0,0,0,0
CUST54218,45,Two year,76.24,2865.84,Fiber optic,Yes,No,Yes,Mailed check,No,0,Yes,No,Yes,No,2,35.17,0,0,0
CUST54219,29,One year,69.32,1942.28,Fiber optic,Yes,Yes,Yes,Electronic check,Yes,0,Yes,Yes,No,No phone service,1,31.01,1,0,0
CUST54220,51,Month-to-month,104.19,5866.4,DSL,No,No,No,Bank transfer (automatic),Yes,0,No,No,Yes,No,3,35.8,0,1,0
CUST54221,47,Month-to-month,107.17,3855.54,Fiber optic,No,No,No,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,2,36.75,0,0,1
CUST54222,21,Month-to-month,115.17,1952.34,DSL,No,No,No,Electronic check,Yes,0,Yes,Yes,Yes,No,2,23.77,0,0,1
CUST54223,53,Month-to-month,100.69,5182.88,Fiber optic,Yes,No,No,Credit card (automatic),No,0,No,No,Yes,No,1,30.64,2,0,0
CUST54224,29,Month-to-month,92.75,2114.9,DSL,No,Yes,Yes,Mailed check,Yes,0,Yes,No,No,No phone service,2,52.57,0,0,0
CUST54225,14,Two year,59.77,743.95,DSL,No,Yes,No,Credit card (automatic),Yes,0,Yes,Yes,Yes,Yes,0,0.0,0,0,0
CUST54226,71,One year,22.1,1411.32,DSL,No,No,No,Electronic check,No,0,Yes,Yes,No,No phone service,0,54.18,1,0,0
CUST54227,25,Month-to-month,82.93,1959.55,Fiber optic,No,No,Yes,Mailed check,Yes,0,Yes,No,Yes,Yes,2,67.84,1,0,0
CUST54228,40,One year,66.59,2763.1,Fiber optic,No,Yes,No,Electronic check,Yes,0,Yes,No,Yes,No,3,43.76,0,0,0
CUST54229,18,Month-to-month,65.04,993.34,Fiber optic,Yes,Yes,No,Bank transfer (automatic),No,0,No,No,Yes,No phone service,1,24.16,0,0,0
CUST54230,39,Two year,72.62,2495.39,DSL,No,Yes,No,Electronic check,Yes,0,No,Yes,Yes,Yes,0,28.25,0,0,0
CUST54231,60,Month-to-month,97.06,5376.08,No internet service,No,Yes,No,Electronic check,Yes,0,No,Yes,Yes,No,1,0.0,0,0,1
CUST54232,23,One year,58.58,1221.93,DSL,No,No,Yes,Credit card (automatic),Yes,0,No,No,Yes,No,1,42.27,0,0,0
CUST54233,64,One year,91.51,6071.02,Fiber optic,No,Yes,Yes,Bank transfer (automatic),No,0,No,No,Yes,Yes,0,34.84,0,0,0
CUST54234,34,Month-to-month,82.24,2148.36,Fiber optic,Yes,No,Yes,Bank transfer (automatic),No,0,No,No,Yes,Yes,0,9.8,1,0,1
CUST54235,65,Month-to-month,91.5,4812.54,Fiber optic,No,No,Yes,Bank transfer (automatic),Yes,1,Yes,No,Yes,No,2,54.67,0,1,0
CUST54236,7,Month-to-month,67.65,381.33,DSL,No,No,No,Bank transfer (automatic),No,0,Yes,No,Yes,Yes,3,39.95,1,0,1
CUST54237,43,Two year,89.53,3712.04,Fiber optic,Yes,No,No,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,No,2,36.37,3,0,0
CUST54238,55,One year,95.76,4129.19,Fiber optic,No,Yes,Yes,Mailed check,Yes,0,No,No,Yes,Yes,0,47.3,1,0,0
CUST54239,26,One year,106.62,2162.05,DSL,No,Yes,No,Electronic check,No,0,No,Yes,Yes,No,0,26.29,0,0,0
CUST54240,45,One year,70.35,3363.65,Fiber optic,No,Yes,No,Mailed check,Yes,1,No,No,Yes,Yes,2,35.06,0,1,0
CUST54241,37,Two year,64.24,2714.87,DSL,No,No,Yes,Electronic check,Yes,0,No,No,Yes,No,2,18.88,0,0,0
CUST54242,31,Month-to-month,119.75,2838.02,Fiber optic,Yes,No,No,Mailed check,Yes,0,Yes,No,Yes,No,2,24.5,1,0,1
CUST54243,64,Month-to-month,87.49,4584.52,Fiber optic,No,Yes,Yes,Mailed check,No,0,No,No,Yes,No,0,39.03,2,0,0
CUST54244,11,One year,94.04,986.49,Fiber optic,Yes,No,No,Electronic check,No,0,No,No,Yes,No,0,29.76,0,1,1
CUST54245,50,Month-to-month,83.89,4655.76,Fiber optic,No,No,No,Credit card (automatic),No,0,Yes,No,Yes,No,2,31.28,0,0,0
CUST54246,2,Two year,77.66,147.82,DSL,No,Yes,Yes,Bank transfer (automatic),No,0,No,Yes,Yes,No,0,24.39,0,1,0
CUST54247,60,Month-to-month,108.12,5850.24,Fiber optic,No,Yes,No,Bank transfer (automatic),No,0,No,No,Yes,No,0,0.0,0,0,0
CUST54248,32,Month-to-month,109.67,3810.39,DSL,Yes,No,No,Credit card (automatic),No,0,Yes,Yes,Yes,No,0,51.4,0,0,0
CUST54249,7,Two year,66.18,490.27,Fiber optic,No,No,No,Electronic check,No,1,Yes,No,Yes,Yes,3,13.45,1,1,0
CUST54250,18,Month-to-month,105.75,2036.88,Fiber optic,No,Yes,No,Electronic check,No,0,No,No,Yes,No,2,44.15,0,0,1
CUST54251,39,Month-to-month,91.87,3022.7,Fiber optic,No,No,No,Electronic check,No,0,No,No,No,No phone service,0,28.51,0,0,0
CUST54252,44,Month-to-month,44.91,1995.81,DSL,No,Yes,No,Bank transfer (automatic),Yes,1,Yes,No,Yes,No,0,36.17,0,0,0
CUST54253,59,One year,55.25,2683.64,DSL,No,No,No,Electronic check,Yes,0,No,No,Yes,No,2,24.38,1,0,0
CUST54254,63,Two year,66.53,3908.79,Fiber optic,No,No,Yes,Credit card (automatic),No,1,Yes,No,Yes,Yes,0,21.37,0,1,0
CUST54255,39,Month-to-month,90.42,3828.13,DSL,Yes,Yes,Yes,Electronic check,No,0,Yes,Yes,Yes,No,2,10.68,0,0,0
CUST54256,13,Month-to-month,61.74,857.25,DSL,Yes,Yes,No,Mailed check,Yes,0,Yes,No,No,No phone service,1,51.67,1,2,0
CUST54257,22,Month-to-month,83.0,1775.06,DSL,Yes,No,No,Bank transfer (automatic),Yes,0,No,Yes,Yes,No,0,41.73,2,0,0
CUST54258,51,Two year,83.28,4493.79,Fiber optic,No,No,No,Electronic check,No,0,Yes,No,Yes,No,0,36.65,0,0,1
CUST54259,26,Month-to-month,95.26,1924.43,DSL,No,No,No,Bank transfer (automatic),Yes,0,No,No,No,No phone service,3,41.96,0,0,0
CUST54260,35,Two year,72.5,2745.34,Fiber optic,Yes,No,No,Bank transfer (automatic),Yes,0,No,Yes,Yes,No,0,35.97,1,1,0
CUST54261,5,Two year,50.44,269.25,Fiber optic,Yes,No,Yes,Bank transfer (automatic),Yes,0,No,Yes,Yes,No,1,7.76,1,0,1
CUST54262,48,Month-to-month,115.38,5796.57,Fiber optic,No,No,No,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,0,39.06,0,0,0
CUST54263,64,Two year,56.65,2928.21,DSL,No,No,No,Mailed check,Yes,0,No,Yes,No,No phone service,1,20.74,1,0,0
CUST54264,68,One year,93.18,5293.15,DSL,No,Yes,No,Mailed check,Yes,0,No,No,Yes,No,2,37.61,1,0,0
CUST54265,51,Month-to-month,80.57,3442.44,DSL,No,Yes,No,Bank transfer (automatic),No,0,No,Yes,Yes,No,1,16.77,0,0,0
CUST54266,7,Month-to-month,96.53,691.67,Fiber optic,No,No,Yes,Mailed check,Yes,0,Yes,No,Yes,No,0,0.0,0,1,1
CUST54267,65,Two year,96.39,5401.63,Fiber optic,No,Yes,No,Mailed check,Yes,0,Yes,No,Yes,Yes,0,20.01,1,0,0
CUST54268,33,One year,83.16,2203.08,DSL,No,Yes,No,Electronic check,Yes,0,Yes,No,Yes,No,0,19.62,0,0,1
CUST54269,12,One year,67.34,787.97,DSL,No,Yes,No,Bank transfer (automatic),Yes,0,No,No,Yes,No,0,53.5,0,0,0
CUST54270,4,Two year,59.44,212.25,DSL,No,No,No,Electronic check,No,0,Yes,No,Yes,No,0,41.81,0,2,1
CUST54271,17,Month-to-month,80.01,1281.69,DSL,No,No,Yes,Credit card (automatic),Yes,1,Yes,Yes,Yes,No,2,82.01,1,0,0
CUST54272,5,Two year,25.28,131.76,No internet service,No,No,Yes,Electronic check,No,0,No,No,Yes,No,4,0.0,0,0,0
CUST54273,40,Two year,90.59,3053.8,DSL,No,No,Yes,Mailed check,Yes,0,No,No,Yes,No,0,26.39,0,0,0
CUST54274,48,Month-to-month,62.09,3315.84,DSL,Yes,No,No,Electronic check,No,0,Yes,No,Yes,No,1,25.75,1,0,0
CUST54275,7,Month-to-month,69.72,506.28,DSL,No,No,No,Electronic check,Yes,0,No,No,Yes,No,3,28.52,0,0,1
CUST54276,51,Month-to-month,72.25,3969.55,DSL,No,No,No,Electronic check,No,0,Yes,Yes,Yes,No,0,30.5,0,0,1
CUST54277,45,Two year,77.23,3180.85,DSL,No,No,No,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,2,16.57,0,0,0
CUST54278,58,Month-to-month,78.13,4461.53,DSL,No,No,Yes,Electronic check,No,0,No,No,No,No phone service,1,24.77,1,0,1
CUST54279,24,One year,83.65,2135.95,DSL,No,No,No,Electronic check,Yes,0,No,No,Yes,No,1,17.92,0,0,0
CUST54280,6,Month-to-month,92.35,426.0,DSL,No,No,No,Electronic check,Yes,0,Yes,No,Yes,Yes,1,28.81,0,0,1
CUST54281,13,Month-to-month,77.06,898.15,Fiber optic,No,No,No,Electronic check,Yes,1,Yes,No,Yes,No,1,59.4,0,0,1
CUST54282,19,One year,65.17,985.61,Fiber optic,Yes,No,Yes,Credit card (automatic),No,0,No,Yes,Yes,No,2,50.06,1,0,1
CUST54283,25,Month-to-month,75.04,2008.01,DSL,Yes,No,No,Mailed check,Yes,0,No,No,Yes,Yes,1,84.08,1,0,0
CUST54284,35,Two year,98.74,3935.22,Fiber optic,No,No,No,Bank transfer (automatic),No,0,No,Yes,Yes,No,2,31.52,1,0,1
CUST54285,68,Month-to-month,92.8,7012.59,DSL,No,Yes,No,Mailed check,Yes,1,Yes,Yes,Yes,Yes,3,52.4,0,0,0
CUST54286,47,Two year,78.96,4147.36,No internet service,No,Yes,Yes,Mailed check,Yes,0,Yes,Yes,Yes,No,0,0.0,1,0,1
CUST54287,44,Month-to-month,71.32,2824.29,No internet service,No,No,No,Credit card (automatic),No,0,Yes,No,Yes,No,0,0.0,0,1,1
CUST54288,62,Two year,91.07,5410.75,DSL,Yes,Yes,No,Electronic check,Yes,1,Yes,No,Yes,No,0,24.91,0,2,0
CUST54289,45,One year,76.65,3124.32,DSL,No,No,No,Credit card (automatic),Yes,0,No,Yes,Yes,No,2,68.55,0,1,0
CUST54290,10,Month-to-month,81.99,734.89,Fiber optic,No,Yes,No,Mailed check,No,1,Yes,No,Yes,No,0,27.83,1,1,1
CUST54291,55,Month-to-month,75.21,3126.52,DSL,No,Yes,Yes,Mailed check,Yes,0,Yes,No,Yes,No,1,17.99,0,0,0
CUST54292,44,Month-to-month,98.88,4290.95,DSL,No,No,No,Credit card (automatic),No,0,No,No,Yes,Yes,0,34.21,1,0,1
CUST54293,60,One year,116.08,7488.89,Fiber optic,No,Yes,Yes,Electronic check,Yes,0,Yes,No,Yes,No,1,20.58,0,0,0
